1445
ENSG00000248409.2	CCDC188BP	unprocessed_pseudogene
ENSG00000133519.14	ZDHHC8BP	transcribed_unprocessed_pseudogene
ENSG00000234928.3	LINC01659	lncRNA
ENSG00000227755.1	ENSG00000227755	transcribed_processed_pseudogene
ENSG00000178248.11	FAM230I	lncRNA
ENSG00000287864.1	ENSG00000287864	lncRNA
ENSG00000225413.2	LINC02557	lncRNA
ENSG00000280623.1	PCAT14	lncRNA
ENSG00000224277.5	ENSG00000224277	lncRNA
ENSG00000128322.7	IGLL1	protein_coding
ENSG00000272733.1	ENSG00000272733	lncRNA
ENSG00000278655.1	ENSG00000278655	unprocessed_pseudogene
ENSG00000189269.12	DRICH1	protein_coding
ENSG00000275609.1	ENSG00000275609	processed_pseudogene
ENSG00000211683.3	ENSG00000211683	lncRNA
ENSG00000228315.12	GUSBP11	lncRNA
ENSG00000290958.1	ENSG00000290958	lncRNA
ENSG00000234353.3	ENSG00000234353	transcribed_unprocessed_pseudogene
ENSG00000244723.3	ASLP1	unprocessed_pseudogene
ENSG00000291299.2	ENSG00000291299	lncRNA
ENSG00000272578.6	ENSG00000272578	transcribed_unprocessed_pseudogene
ENSG00000159496.15	RGL4	protein_coding
ENSG00000290440.2	ENSG00000290440	lncRNA
ENSG00000187792.5	ZNF70	protein_coding
ENSG00000128218.8	VPREB3	protein_coding
ENSG00000169314.15	C22orf15	protein_coding
ENSG00000250479.9	CHCHD10	protein_coding
ENSG00000099953.10	MMP11	protein_coding
ENSG00000099956.20	SMARCB1	protein_coding
ENSG00000099958.15	DERL3	protein_coding
ENSG00000272973.2	ENSG00000272973	lncRNA
ENSG00000133460.20	SLC2A11	protein_coding
ENSG00000251357.4	ENSG00000251357	protein_coding
ENSG00000279467.1	ENSG00000279467	lncRNA
ENSG00000244425.3	RN7SL268P	misc_RNA
ENSG00000240972.2	MIF	protein_coding
ENSG00000218537.1	MIF-AS1	lncRNA
ENSG00000290199.1	ENSG00000290199	lncRNA
ENSG00000273295.1	ENSG00000273295	lncRNA
ENSG00000225282.1	ENSG00000225282	processed_pseudogene
ENSG00000206090.4	ENSG00000206090	unprocessed_pseudogene
ENSG00000231271.1	ENSG00000231271	unprocessed_pseudogene
ENSG00000133433.11	GSTT2B	protein_coding
ENSG00000228039.3	ENSG00000228039	processed_pseudogene
ENSG00000099974.8	DDTL	protein_coding
ENSG00000272787.1	ENSG00000272787	lncRNA
ENSG00000099977.16	DDT	protein_coding
ENSG00000224205.2	GSTT3P	transcribed_unprocessed_pseudogene
ENSG00000250470.1	ENSG00000250470	unprocessed_pseudogene
ENSG00000099984.12	GSTT2	protein_coding
ENSG00000276950.6	GSTT4	protein_coding
ENSG00000235689.1	ENSG00000235689	unprocessed_pseudogene
ENSG00000099991.18	CABIN1	protein_coding
ENSG00000232545.1	ENSG00000232545	lncRNA
ENSG00000099994.11	SUSD2	protein_coding
ENSG00000099998.19	GGT5	protein_coding
ENSG00000230712.3	GGTLC4P	unprocessed_pseudogene
ENSG00000290696.1	POM121L9P	lncRNA
ENSG00000128262.9	POM121L9P	transcribed_unprocessed_pseudogene
ENSG00000225098.1	BCRP1	unprocessed_pseudogene
ENSG00000215464.4	ENSG00000215464	processed_pseudogene
ENSG00000100014.20	SPECC1L	protein_coding
ENSG00000258555.6	SPECC1L-ADORA2A	protein_coding
ENSG00000128271.22	ADORA2A	protein_coding
ENSG00000178803.12	ADORA2A-AS1	lncRNA
ENSG00000100024.15	UPB1	protein_coding
ENSG00000228923.1	ENSG00000228923	lncRNA
ENSG00000138867.17	GUCD1	protein_coding
ENSG00000100028.12	SNRPD3	protein_coding
ENSG00000286070.2	ENSG00000286070	protein_coding
ENSG00000178026.13	LRRC75B	protein_coding
ENSG00000100031.19	GGT1	protein_coding
ENSG00000230947.2	ENSG00000230947	lncRNA
ENSG00000215481.9	BCRP3	lncRNA
ENSG00000284233.1	ENSG00000284233	transcribed_unprocessed_pseudogene
ENSG00000284128.2	ENSG00000284128	transcribed_unprocessed_pseudogene
ENSG00000284070.1	ENSG00000284070	lncRNA
ENSG00000290697.1	ENSG00000290697	lncRNA
ENSG00000224124.3	POM121L10P	processed_pseudogene
ENSG00000224806.2	ARL5AP4	processed_pseudogene
ENSG00000224334.1	ENSG00000224334	processed_pseudogene
ENSG00000282012.2	ENSG00000282012	lncRNA
ENSG00000237601.1	ENSG00000237601	processed_pseudogene
ENSG00000182351.7	CRIP1P4	processed_pseudogene
ENSG00000184571.14	PIWIL3	protein_coding
ENSG00000167037.19	SGSM1	protein_coding
ENSG00000199783.1	ENSG00000199783	snoRNA
ENSG00000206069.7	LHFPL7	protein_coding
ENSG00000197077.14	KIAA1671	protein_coding
ENSG00000279085.1	ENSG00000279085	lncRNA
ENSG00000279548.1	ENSG00000279548	lncRNA
ENSG00000279006.1	ENSG00000279006	lncRNA
ENSG00000279110.1	ENSG00000279110	lncRNA
ENSG00000203280.4	KIAA1671-AS1	lncRNA
ENSG00000271181.1	ENSG00000271181	processed_pseudogene
ENSG00000100053.10	CRYBB3	protein_coding
ENSG00000236641.2	ENSG00000236641	lncRNA
ENSG00000244752.3	CRYBB2	protein_coding
ENSG00000279298.1	ENSG00000279298	lncRNA
ENSG00000233577.6	ENSG00000233577	lncRNA
ENSG00000285968.1	ENSG00000285968	lncRNA
ENSG00000285690.1	ENSG00000285690	transcribed_unprocessed_pseudogene
ENSG00000206066.3	IGLL3P	unprocessed_pseudogene
ENSG00000230637.2	ENSG00000230637	unprocessed_pseudogene
ENSG00000231466.2	ENSG00000231466	processed_pseudogene
ENSG00000290796.1	ENSG00000290796	lncRNA
ENSG00000100068.15	LRP5L	transcribed_unprocessed_pseudogene
ENSG00000272942.1	ENSG00000272942	lncRNA
ENSG00000272798.1	ENSG00000272798	lncRNA
ENSG00000271138.1	IGLVIVOR22-1	IG_V_pseudogene
ENSG00000291087.1	CRYBB2P1	lncRNA
ENSG00000277872.1	MIR6817	miRNA
ENSG00000100058.15	CRYBB2P1	transcribed_unprocessed_pseudogene
ENSG00000272977.1	ENSG00000272977	lncRNA
ENSG00000234884.2	GRK3-AS1	lncRNA
ENSG00000100077.16	GRK3	protein_coding
ENSG00000237387.1	ENSG00000237387	lncRNA
ENSG00000224003.1	YES1P1	processed_pseudogene
ENSG00000222585.1	RNA5SP494	rRNA_pseudogene
ENSG00000133454.16	MYO18B	protein_coding
ENSG00000278960.1	ENSG00000278960	lncRNA
ENSG00000231933.7	MYO18B-AS1	lncRNA
ENSG00000232464.1	ENSG00000232464	lncRNA
ENSG00000223056.1	RN7SKP169	misc_RNA
ENSG00000232050.1	ENSG00000232050	processed_pseudogene
ENSG00000236464.1	LINC02559	lncRNA
ENSG00000229770.2	ENSG00000229770	lncRNA
ENSG00000100095.19	SEZ6L	protein_coding
ENSG00000224192.2	SEZ6L-AS1	lncRNA
ENSG00000252267.1	RNA5SP495	rRNA_pseudogene
ENSG00000230203.1	ENSG00000230203	processed_pseudogene
ENSG00000128203.7	ASPHD2	protein_coding
ENSG00000100099.22	HPS4	protein_coding
ENSG00000100104.13	SRRD	protein_coding
ENSG00000100109.17	TFIP11	protein_coding
ENSG00000261188.3	TFIP11-DT	lncRNA
ENSG00000128294.16	TPST2	protein_coding
ENSG00000221760.1	MIR548J	miRNA
ENSG00000213707.2	HMGB1P10	processed_pseudogene
ENSG00000286326.1	ENSG00000286326	lncRNA
ENSG00000100122.7	CRYBB1	protein_coding
ENSG00000196431.4	CRYBA4	protein_coding
ENSG00000226912.1	ISCA2P1	processed_pseudogene
ENSG00000225783.9	MIAT	lncRNA
ENSG00000278404.1	ENSG00000278404	misc_RNA
ENSG00000206028.1	ENSG00000206028	lncRNA
ENSG00000277941.1	ENSG00000277941	misc_RNA
ENSG00000275942.1	ENSG00000275942	misc_RNA
ENSG00000244625.7	MIATNB	lncRNA
ENSG00000276991.1	ENSG00000276991	misc_RNA
ENSG00000223704.2	LINC01422	lncRNA
ENSG00000231369.1	ENSG00000231369	processed_pseudogene
ENSG00000235271.6	ENSG00000235271	lncRNA
ENSG00000279440.1	ENSG00000279440	lncRNA
ENSG00000200443.1	RNU6-1066P	snRNA
ENSG00000279914.1	ENSG00000279914	lncRNA
ENSG00000279848.1	ENSG00000279848	lncRNA
ENSG00000236858.2	ENSG00000236858	lncRNA
ENSG00000280025.1	ENSG00000280025	lncRNA
ENSG00000231405.1	ENSG00000231405	lncRNA
ENSG00000238195.1	ENSG00000238195	lncRNA
ENSG00000233521.8	LINC01638	lncRNA
ENSG00000233574.1	ENSG00000233574	lncRNA
ENSG00000223726.1	ENSG00000223726	lncRNA
ENSG00000226741.2	LINC02554	lncRNA
ENSG00000230051.3	ENSG00000230051	lncRNA
ENSG00000280445.1	ENSG00000280445	lncRNA
ENSG00000287034.1	ENSG00000287034	lncRNA
ENSG00000227880.1	ENSG00000227880	lncRNA
ENSG00000224027.1	ENSG00000224027	lncRNA
ENSG00000289489.1	ENSG00000289489	lncRNA
ENSG00000227838.1	CPMER	lncRNA
ENSG00000231495.1	ENSG00000231495	lncRNA
ENSG00000226169.1	ENSG00000226169	lncRNA
ENSG00000169184.7	MN1	protein_coding
ENSG00000180957.19	PITPNB	protein_coding
ENSG00000235954.9	TTC28-AS1	lncRNA
ENSG00000277460.1	ENSG00000277460	misc_RNA
ENSG00000264073.1	MIR3199-1	miRNA
ENSG00000283225.1	MIR3199-2	miRNA
ENSG00000276150.1	ENSG00000276150	misc_RNA
ENSG00000100154.15	TTC28	protein_coding
ENSG00000274342.1	ENSG00000274342	misc_RNA
ENSG00000276675.1	ENSG00000276675	misc_RNA
ENSG00000239249.3	RN7SL757P	misc_RNA
ENSG00000201209.1	SNORD42	snoRNA
ENSG00000199797.1	Y_RNA	misc_RNA
ENSG00000276162.1	MIR5739	miRNA
ENSG00000266503.2	RN7SL162P	misc_RNA
ENSG00000183765.23	CHEK2	protein_coding
ENSG00000100209.11	HSCB	protein_coding
ENSG00000159873.10	CCDC117	protein_coding
ENSG00000100219.17	XBP1	protein_coding
ENSG00000226471.7	ENSG00000226471	lncRNA
ENSG00000272858.1	ENSG00000272858	lncRNA
ENSG00000224256.1	ENSG00000224256	processed_pseudogene
ENSG00000183579.16	ZNRF3	protein_coding
ENSG00000235786.1	ZNRF3-IT1	lncRNA
ENSG00000177993.3	ZNRF3-AS1	lncRNA
ENSG00000100249.5	C22orf31	protein_coding
ENSG00000183762.13	KREMEN1	protein_coding
ENSG00000226772.1	ENSG00000226772	lncRNA
ENSG00000200871.1	RNU6-810P	snRNA
ENSG00000251952.1	RNU6-1219P	snRNA
ENSG00000186998.16	EMID1	protein_coding
ENSG00000100263.14	RHBDD3	protein_coding
ENSG00000237015.1	ENSG00000237015	lncRNA
ENSG00000182944.18	EWSR1	protein_coding
ENSG00000185340.16	GAS2L1	protein_coding
ENSG00000100276.10	RASL10A	protein_coding
ENSG00000273216.1	ENSG00000273216	lncRNA
ENSG00000100280.17	AP1B1	protein_coding
ENSG00000280968.1	ENSG00000280968	miRNA
ENSG00000239127.1	SNORD125	snoRNA
ENSG00000290778.1	ENSG00000290778	lncRNA
ENSG00000285697.2	ENSG00000285697	transcribed_unprocessed_pseudogene
ENSG00000242156.1	ENSG00000242156	unprocessed_pseudogene
ENSG00000278292.1	RFPL4AP6	unprocessed_pseudogene
ENSG00000225465.10	RFPL1S	lncRNA
ENSG00000128250.5	RFPL1	protein_coding
ENSG00000100285.10	NEFH	protein_coding
ENSG00000282816.1	ENSG00000282816	lncRNA
ENSG00000100296.14	THOC5	protein_coding
ENSG00000234208.1	ENSG00000234208	lncRNA
ENSG00000184117.12	NIPSNAP1	protein_coding
ENSG00000186575.19	NF2	protein_coding
ENSG00000233010.1	RPEP4	processed_pseudogene
ENSG00000232396.2	CABP7-DT	lncRNA
ENSG00000100314.4	CABP7	protein_coding
ENSG00000100319.13	ZMAT5	protein_coding
ENSG00000200976.1	Y_RNA	misc_RNA
ENSG00000287967.1	ENSG00000287967	lncRNA
ENSG00000184076.13	UQCR10	protein_coding
ENSG00000100325.15	ASCC2	protein_coding
ENSG00000100330.16	MTMR3	protein_coding
ENSG00000207455.1	RNU6-331P	snRNA
ENSG00000279159.1	ENSG00000279159	lncRNA
ENSG00000275818.1	MIR6818	miRNA
ENSG00000227117.6	HORMAD2-AS1	lncRNA
ENSG00000227201.2	CNN2P1	processed_pseudogene
ENSG00000176635.18	HORMAD2	protein_coding
ENSG00000226573.1	RPL36P17	processed_pseudogene
ENSG00000225971.1	RPS3AP51	processed_pseudogene
ENSG00000225676.2	ENSG00000225676	lncRNA
ENSG00000289846.1	ENSG00000289846	lncRNA
ENSG00000232530.1	LIF-AS1	lncRNA
ENSG00000128342.5	LIF	protein_coding
ENSG00000268812.3	LIF-AS2	lncRNA
ENSG00000099985.4	OSM	protein_coding
ENSG00000289888.1	ENSG00000289888	lncRNA
ENSG00000279699.1	ENSG00000279699	TEC
ENSG00000239282.8	CASTOR1	protein_coding
ENSG00000248751.6	ENSG00000248751	protein_coding
ENSG00000099992.16	TBC1D10A	protein_coding
ENSG00000099995.19	SF3A1	protein_coding
ENSG00000187860.11	CCDC157	protein_coding
ENSG00000099999.15	RNF215	protein_coding
ENSG00000100003.18	SEC14L2	protein_coding
ENSG00000249590.7	ENSG00000249590	protein_coding
ENSG00000273350.1	ENSG00000273350	lncRNA
ENSG00000222915.1	RNU6-564P	snRNA
ENSG00000272689.1	ENSG00000272689	lncRNA
ENSG00000242114.6	MTFP1	protein_coding
ENSG00000273428.4	ENSG00000273428	lncRNA
ENSG00000230137.1	ENSG00000230137	processed_pseudogene
ENSG00000100012.12	SEC14L3	protein_coding
ENSG00000181123.8	ENSG00000181123	lncRNA
ENSG00000214161.3	SDC4P	processed_pseudogene
ENSG00000133488.15	SEC14L4	protein_coding
ENSG00000214491.9	SEC14L6	protein_coding
ENSG00000225774.2	SIRPAP1	processed_pseudogene
ENSG00000128242.13	GAL3ST1	protein_coding
ENSG00000100029.18	PES1	protein_coding
ENSG00000223831.1	ENSG00000223831	lncRNA
ENSG00000185339.10	TCN2	protein_coding
ENSG00000100036.13	SLC35E4	protein_coding
ENSG00000167065.14	DUSP18	protein_coding
ENSG00000250318.1	ENSG00000250318	unprocessed_pseudogene
ENSG00000288153.1	ENSG00000288153	unprocessed_pseudogene
ENSG00000184792.16	OSBP2	protein_coding
ENSG00000264661.3	MIR3200	miRNA
ENSG00000237977.1	EIF4HP2	processed_pseudogene
ENSG00000235989.4	MORC2-AS1	lncRNA
ENSG00000133422.14	MORC2	protein_coding
ENSG00000253352.10	TUG1	protein_coding
ENSG00000276664.1	ENSG00000276664	misc_RNA
ENSG00000276057.1	ENSG00000276057	misc_RNA
ENSG00000276965.1	ENSG00000276965	misc_RNA
ENSG00000275307.1	ENSG00000275307	misc_RNA
ENSG00000269987.1	ENSG00000269987	lncRNA
ENSG00000269972.1	ENSG00000269972	lncRNA
ENSG00000278920.1	ENSG00000278920	lncRNA
ENSG00000240186.3	RN7SL633P	misc_RNA
ENSG00000183963.19	SMTN	protein_coding
ENSG00000273387.1	ENSG00000273387	lncRNA
ENSG00000198832.11	SELENOM	protein_coding
ENSG00000235573.2	ENSG00000235573	processed_pseudogene
ENSG00000185133.14	INPP5J	protein_coding
ENSG00000100078.4	PLA2G3	protein_coding
ENSG00000214125.2	ENSG00000214125	processed_pseudogene
ENSG00000264141.1	MIR3928	miRNA
ENSG00000138942.17	RNF185	protein_coding
ENSG00000254835.1	RNF185-AS1	lncRNA
ENSG00000182541.18	LIMK2	protein_coding
ENSG00000199695.1	RNU6-1128P	snRNA
ENSG00000202019.1	Y_RNA	misc_RNA
ENSG00000100100.13	PIK3IP1	protein_coding
ENSG00000228839.5	PIK3IP1-DT	lncRNA
ENSG00000212542.1	RNA5SP496	rRNA_pseudogene
ENSG00000100105.18	PATZ1	protein_coding
ENSG00000213888.3	LINC01521	lncRNA
ENSG00000206615.1	RNU6-338P	snRNA
ENSG00000185721.13	DRG1	protein_coding
ENSG00000184708.18	EIF4ENIF1	protein_coding
ENSG00000240591.2	ENSG00000240591	lncRNA
ENSG00000199248.1	RNU6-28P	snRNA
ENSG00000198089.16	SFI1	protein_coding
ENSG00000287817.1	ENSG00000287817	lncRNA
ENSG00000233733.1	H2AZP6	processed_pseudogene
ENSG00000229169.1	ENSG00000229169	processed_pseudogene
ENSG00000214093.3	ENSG00000214093	processed_pseudogene
ENSG00000241878.12	PISD	protein_coding
ENSG00000284082.1	MIR7109	miRNA
ENSG00000183530.14	PRR14L	protein_coding
ENSG00000100150.20	DEPDC5	protein_coding
ENSG00000285404.1	ENSG00000285404	protein_coding
ENSG00000242251.3	RN7SL20P	misc_RNA
ENSG00000236132.1	ENSG00000236132	processed_pseudogene
ENSG00000252909.1	RNU6-201P	snRNA
ENSG00000227813.1	ENSG00000227813	processed_pseudogene
ENSG00000128254.16	YWHAH-AS1	lncRNA
ENSG00000128245.15	YWHAH	protein_coding
ENSG00000227519.1	ENSG00000227519	lncRNA
ENSG00000230866.2	LINC02558	lncRNA
ENSG00000240647.3	RN7SL305P	misc_RNA
ENSG00000232346.1	ENSG00000232346	processed_pseudogene
ENSG00000100170.10	SLC5A1	protein_coding
ENSG00000290475.1	AP1B1P1	lncRNA
ENSG00000237439.1	ENSG00000237439	transcribed_unprocessed_pseudogene
ENSG00000234479.3	AP1B1P1	transcribed_unprocessed_pseudogene
ENSG00000232707.1	AP1B1P2	unprocessed_pseudogene
ENSG00000239674.2	ENSG00000239674	lncRNA
ENSG00000205856.4	C22orf42	protein_coding
ENSG00000230120.1	ENSG00000230120	lncRNA
ENSG00000275656.1	ENSG00000275656	misc_RNA
ENSG00000128253.16	RFPL2	protein_coding
ENSG00000254127.1	IGLCOR22-1	IG_C_pseudogene
ENSG00000242082.2	SLC5A4-AS1	lncRNA
ENSG00000100191.6	SLC5A4	protein_coding
ENSG00000289873.1	ENSG00000289873	lncRNA
ENSG00000214076.3	CPSF1P1	transcribed_processed_pseudogene
ENSG00000273325.1	ENSG00000273325	lncRNA
ENSG00000234626.2	ENSG00000234626	lncRNA
ENSG00000128276.10	RFPL3	protein_coding
ENSG00000271093.1	IGLCOR22-2	IG_C_pseudogene
ENSG00000205853.12	RFPL3S	lncRNA
ENSG00000274617.1	ENSG00000274617	misc_RNA
ENSG00000274170.1	ENSG00000274170	misc_RNA
ENSG00000230736.2	ENSG00000230736	lncRNA
ENSG00000243519.1	IGLVIVOR22-2	IG_V_pseudogene
ENSG00000241954.1	ENSG00000241954	lncRNA
ENSG00000232218.1	ENSG00000232218	unprocessed_pseudogene
ENSG00000100220.12	RTCB	protein_coding
ENSG00000184459.10	BPIFC	protein_coding
ENSG00000100225.18	FBXO7	protein_coding
ENSG00000185666.15	SYN3	protein_coding
ENSG00000236054.1	SYN3-AS1	lncRNA
ENSG00000251890.1	RNA5SP497	rRNA_pseudogene
ENSG00000229673.1	ENSG00000229673	lncRNA
ENSG00000100234.12	TIMP3	protein_coding
ENSG00000228194.1	ENSG00000228194	processed_pseudogene
ENSG00000231253.2	LINC01640	lncRNA
ENSG00000228622.1	ENSG00000228622	lncRNA
ENSG00000233632.1	ENSG00000233632	processed_pseudogene
ENSG00000133424.22	LARGE1	protein_coding
ENSG00000232073.1	ENSG00000232073	lncRNA
ENSG00000230741.1	ENSG00000230741	lncRNA
ENSG00000266012.1	MIR4764	miRNA
ENSG00000253007.2	SNORA50B	snoRNA
ENSG00000281295.1	ENSG00000281295	snoRNA
ENSG00000232081.1	LARGE-IT1	lncRNA
ENSG00000224973.6	LARGE-AS1	lncRNA
ENSG00000273082.1	LARGE1-AS1	lncRNA
ENSG00000236052.2	LINC01643	lncRNA
ENSG00000224404.2	ENSG00000224404	lncRNA
ENSG00000235485.1	ENSG00000235485	processed_pseudogene
ENSG00000280356.1	ENSG00000280356	lncRNA
ENSG00000234891.1	ENSG00000234891	lncRNA
ENSG00000237316.1	ENSG00000237316	lncRNA
ENSG00000286592.2	LINC02885	lncRNA
ENSG00000175329.13	ISX	protein_coding
ENSG00000233080.3	LINC01399	transcribed_processed_pseudogene
ENSG00000273068.1	ENSG00000273068	lncRNA
ENSG00000238153.1	ENSG00000238153	processed_pseudogene
ENSG00000238584.1	RNU7-167P	snRNA
ENSG00000100281.14	HMGXB4	protein_coding
ENSG00000273176.1	ENSG00000273176	lncRNA
ENSG00000100284.22	TOM1	protein_coding
ENSG00000266320.1	MIR3909	miRNA
ENSG00000274280.1	MIR6069	miRNA
ENSG00000282602.1	ENSG00000282602	lncRNA
ENSG00000282041.1	ENSG00000282041	lncRNA
ENSG00000100292.18	HMOX1	protein_coding
ENSG00000100297.16	MCM5	protein_coding
ENSG00000233388.2	ENSG00000233388	processed_pseudogene
ENSG00000273044.1	ENSG00000273044	lncRNA
ENSG00000100302.7	RASD2	protein_coding
ENSG00000288777.1	ENSG00000288777	lncRNA
ENSG00000198125.13	MB	protein_coding
ENSG00000268818.2	ENSG00000268818	lncRNA
ENSG00000221963.6	APOL6	protein_coding
ENSG00000228587.1	ENSG00000228587	lncRNA
ENSG00000226336.2	MRPS16P3	processed_pseudogene
ENSG00000128313.2	APOL5	protein_coding
ENSG00000100320.24	RBFOX2	protein_coding
ENSG00000237406.1	NDUFA9P1	processed_pseudogene
ENSG00000279652.1	ENSG00000279652	lncRNA
ENSG00000279927.1	ENSG00000279927	lncRNA
ENSG00000279217.1	ENSG00000279217	lncRNA
ENSG00000279714.1	ENSG00000279714	lncRNA
ENSG00000279805.1	ENSG00000279805	TEC
ENSG00000128284.20	APOL3	protein_coding
ENSG00000233764.1	MTCO1P20	processed_pseudogene
ENSG00000231576.1	MTCO2P20	processed_pseudogene
ENSG00000237948.1	MTATP6P20	processed_pseudogene
ENSG00000225557.1	MTCO3P20	processed_pseudogene
ENSG00000237129.1	MTCYBP34	processed_pseudogene
ENSG00000229088.1	MTND1P10	processed_pseudogene
ENSG00000100336.18	APOL4	protein_coding
ENSG00000288778.2	ENSG00000288778	lncRNA
ENSG00000128335.14	APOL2	protein_coding
ENSG00000100342.22	APOL1	protein_coding
ENSG00000100345.23	MYH9	protein_coding
ENSG00000278420.1	MIR6819	miRNA
ENSG00000287269.1	ENSG00000287269	lncRNA
ENSG00000223695.1	MYH9-DT	lncRNA
ENSG00000237668.1	RPS15AP38	processed_pseudogene
ENSG00000252225.1	Y_RNA	misc_RNA
ENSG00000228719.1	ENSG00000228719	lncRNA
ENSG00000100348.10	TXN2	protein_coding
ENSG00000100350.16	FOXRED2	protein_coding
ENSG00000100353.18	EIF3D	protein_coding
ENSG00000188078.5	ENSG00000188078	unprocessed_pseudogene
ENSG00000229971.1	ENSG00000229971	lncRNA
ENSG00000166862.7	CACNG2	protein_coding
ENSG00000261675.1	ENSG00000261675	lncRNA
ENSG00000234688.3	CACNG2-DT	lncRNA
ENSG00000287773.1	ENSG00000287773	lncRNA
ENSG00000100360.15	IFT27	protein_coding
ENSG00000286485.1	ENSG00000286485	lncRNA
ENSG00000100362.13	PVALB	protein_coding
ENSG00000234979.1	ENSG00000234979	lncRNA
ENSG00000183822.3	NCF4-AS1	lncRNA
ENSG00000100365.16	NCF4	protein_coding
ENSG00000100368.15	CSF2RB	protein_coding
ENSG00000232254.1	CSF2RBP1	unprocessed_pseudogene
ENSG00000215403.1	LL22NC01-81G9.3	lncRNA
ENSG00000185264.12	TEX33	protein_coding
ENSG00000128311.14	TST	protein_coding
ENSG00000252412.1	Y_RNA	misc_RNA
ENSG00000128309.17	MPST	protein_coding
ENSG00000287236.1	ENSG00000287236	lncRNA
ENSG00000100379.18	KCTD17	protein_coding
ENSG00000201078.1	RN7SKP214	misc_RNA
ENSG00000187045.19	TMPRSS6	protein_coding
ENSG00000231467.2	ENSG00000231467	lncRNA
ENSG00000100385.15	IL2RB	protein_coding
ENSG00000235237.1	ENSG00000235237	lncRNA
ENSG00000133466.14	C1QTNF6	protein_coding
ENSG00000278195.2	SSTR3	protein_coding
ENSG00000226233.1	ENSG00000226233	processed_pseudogene
ENSG00000128340.16	RAC2	protein_coding
ENSG00000100055.21	CYTH4	protein_coding
ENSG00000237862.3	ENSG00000237862	lncRNA
ENSG00000243902.6	ELFN2	lncRNA
ENSG00000166897.16	ELFN2	protein_coding
ENSG00000272694.1	ENSG00000272694	lncRNA
ENSG00000100060.18	MFNG	protein_coding
ENSG00000100065.15	CARD10	protein_coding
ENSG00000225867.2	ENSG00000225867	lncRNA
ENSG00000128283.7	CDC42EP1	protein_coding
ENSG00000100079.7	LGALS2	protein_coding
ENSG00000273866.1	Metazoa_SRP	misc_RNA
ENSG00000100083.19	GGA1	protein_coding
ENSG00000100092.24	SH3BP1	protein_coding
ENSG00000285304.1	ENSG00000285304	protein_coding
ENSG00000233360.4	PDXP-DT	lncRNA
ENSG00000241360.2	PDXP	protein_coding
ENSG00000241333.3	RN7SL385P	misc_RNA
ENSG00000100097.12	LGALS1	protein_coding
ENSG00000273899.5	NOL12	protein_coding
ENSG00000100101.15	ENSG00000100101	protein_coding
ENSG00000100106.22	TRIOBP	protein_coding
ENSG00000189060.6	H1-0	protein_coding
ENSG00000100116.17	GCAT	protein_coding
ENSG00000128310.3	GALR3	protein_coding
ENSG00000100124.15	ANKRD54	protein_coding
ENSG00000284197.1	MIR658	miRNA
ENSG00000207696.1	MIR659	miRNA
ENSG00000100129.18	EIF3L	protein_coding
ENSG00000279738.1	ENSG00000279738	lncRNA
ENSG00000207227.1	RNU6-900P	snRNA
ENSG00000100139.14	MICALL1	protein_coding
ENSG00000278948.1	ENSG00000278948	TEC
ENSG00000128346.11	C22orf23	protein_coding
ENSG00000272582.1	ENSG00000272582	lncRNA
ENSG00000100142.16	POLR2F	protein_coding
ENSG00000284289.1	MIR6820	miRNA
ENSG00000100146.20	SOX10	protein_coding
ENSG00000284266.1	MIR4534	miRNA
ENSG00000222044.1	ENSG00000222044	lncRNA
ENSG00000273214.1	ENSG00000273214	lncRNA
ENSG00000100151.16	PICK1	protein_coding
ENSG00000233739.1	ENSG00000233739	lncRNA
ENSG00000100156.12	SLC16A8	protein_coding
ENSG00000128298.18	BAIAP2L2	protein_coding
ENSG00000272720.1	ENSG00000272720	lncRNA
ENSG00000184381.20	PLA2G6	protein_coding
ENSG00000279080.1	ENSG00000279080	lncRNA
ENSG00000185022.12	MAFF	protein_coding
ENSG00000198792.13	TMEM184B	protein_coding
ENSG00000235246.1	ENSG00000235246	lncRNA
ENSG00000241693.2	RN7SL704P	misc_RNA
ENSG00000277385.1	Metazoa_SRP	misc_RNA
ENSG00000213923.13	CSNK1E	protein_coding
ENSG00000283900.1	TPTEP2-CSNK1E	protein_coding
ENSG00000291015.1	ENSG00000291015	lncRNA
ENSG00000244627.6	TPTEP2	transcribed_unprocessed_pseudogene
ENSG00000229955.1	ENSG00000229955	lncRNA
ENSG00000286144.1	ENSG00000286144	lncRNA
ENSG00000228620.1	ENSG00000228620	lncRNA
ENSG00000168135.4	KCNJ4	protein_coding
ENSG00000286440.1	ENSG00000286440	lncRNA
ENSG00000100196.11	KDELR3	protein_coding
ENSG00000100201.23	DDX17	protein_coding
ENSG00000100206.11	DMC1	protein_coding
ENSG00000224279.2	RPS29P31	processed_pseudogene
ENSG00000184949.18	FAM227A	protein_coding
ENSG00000100211.12	CBY1	protein_coding
ENSG00000230912.1	ENSG00000230912	lncRNA
ENSG00000228274.5	ENSG00000228274	lncRNA
ENSG00000287219.1	ENSG00000287219	lncRNA
ENSG00000100216.6	TOMM22	protein_coding
ENSG00000100221.11	JOSD1	protein_coding
ENSG00000100226.16	GTPBP1	protein_coding
ENSG00000229598.1	PRDX3P1	processed_pseudogene
ENSG00000100242.16	SUN2	protein_coding
ENSG00000244491.1	ENSG00000244491	lncRNA
