5353
ENST00000618197.1	22803075	22803359	22818901	1	1	7169	470
ENST00000390315.3	22811746	22812280	22818901	1	2	7170	471
ENST00000423259.1	22814670	22814925	22818901	1	1	7172	472
ENST00000688920.1	22816054	22818915	22818901	2	4	7173	468
ENST00000390316.2	22819009	22819755	22818915	1	2	7177	473
ENST00000620395.2	22822657	22823288	22819755	1	2	7179	474
ENST00000385101.1	22822775	22822870	22823288	1	1	7181	475
ENST00000458673.1	22834864	22835116	22823288	1	1	7182	476
ENST00000522952.1	22838601	22838871	22835116	1	1	7183	477
ENST00000523937.1	22850374	22850623	22838871	1	1	7184	478
ENST00000522922.1	22856761	22857037	22850623	1	1	7185	479
ENST00000432300.1	22858024	22858267	22857037	1	1	7186	480
ENST00000390318.2	22871506	22872034	22858267	1	2	7187	481
ENST00000519345.1	22873211	22873439	22872034	1	1	7189	482
ENST00000390319.2	22880705	22881395	22873439	1	2	7190	483
ENST00000577998.1	22886266	22886378	22881395	1	1	7192	484
ENST00000532223.2	22887779	22896106	22886378	1	3	7193	485
ENST00000526893.6	22887815	22896110	22896106	1	3	7196	485
ENST00000531372.1	22887828	22895824	22896110	1	2	7199	485
ENST00000390320.2	22893691	22893817	22896110	1	1	7201	486
ENST00000390321.2	22895374	22895833	22896110	1	1	7202	487
ENST00000390322.2	22899480	22899654	22896110	1	1	7203	488
ENST00000390323.2	22900975	22901436	22899654	1	1	7204	489
ENST00000390324.2	22904849	22905024	22901436	1	1	7205	490
ENST00000390325.2	22906341	22906802	22905024	1	1	7206	491
ENST00000390326.2	22910573	22910605	22906802	1	1	7207	492
ENST00000517690.1	22910827	22911074	22910605	1	1	7208	493
ENST00000390327.2	22914236	22914307	22911074	1	1	7209	494
ENST00000519670.1	22915634	22915926	22914307	1	1	7210	495
ENST00000390328.2	22918131	22918200	22915926	1	1	7211	496
ENST00000410078.2	22919534	22919850	22918200	1	1	7212	497
ENST00000390330.2	22921389	22921434	22919850	1	1	7213	498
ENST00000390331.3	22922593	22923033	22921434	1	1	7214	499
ENST00000415639.1	22988262	22988580	22923033	1	1	7215	500
ENST00000420944.1	22990689	23008355	22988580	1	3	7216	501
ENST00000216036.9	23059414	23141989	23008355	2	7	7219	502
ENST00000615612.2	23070518	23125031	23141989	1	3	7226	503
ENST00000492538.1	23070573	23095715	23141989	1	2	7229	503
ENST00000479571.1	23122377	23123341	23141989	1	2	7231	503
ENST00000421213.1	23124226	23134073	23141989	2	2	7233	502
ENST00000439064.1	23131176	23138913	23141989	2	3	7235	502
ENST00000635920.1	23132729	23133004	23141989	2	1	7238	504
ENST00000452757.5	23135992	23140299	23141989	2	3	7239	502
ENST00000406876.1	23136197	23145020	23141989	2	4	7242	502
ENST00000459276.2	23137804	23137863	23145020	2	1	7246	505
ENST00000341989.9	23145365	23161563	23145020	1	10	7247	506
ENST00000263116.8	23145476	23165662	23161563	1	11	7257	506
ENST00000420895.1	23150112	23156310	23165662	1	4	7268	506
ENST00000479188.5	23179703	23261427	23165662	1	5	7272	507
ENST00000412037.2	23179917	23180171	23261427	2	1	7277	508
ENST00000359540.7	23180364	23315949	23261427	1	22	7278	507
ENST00000305877.13	23180508	23318036	23315949	1	23	7300	507
ENST00000463770.5	23198252	23253832	23318036	1	2	7323	507
ENST00000487679.1	23198331	23253832	23318036	1	3	7325	507
ENST00000480973.1	23251031	23261392	23318036	1	4	7328	507
ENST00000427791.1	23253959	23285113	23318036	1	8	7332	507
ENST00000467969.3	23261781	23262070	23318036	2	1	7340	509
ENST00000426721.2	23262766	23265004	23318036	1	1	7341	510
ENST00000487968.5	23283208	23291130	23318036	1	5	7342	507
ENST00000466076.1	23283787	23287172	23318036	1	3	7347	507
ENST00000419722.6	23289614	23310432	23318036	1	5	7350	507
ENST00000471452.1	23295040	23302862	23318036	1	2	7355	507
ENST00000478978.5	23306153	23310432	23318036	1	4	7357	507
ENST00000475025.5	23306744	23313998	23318036	1	6	7361	507
ENST00000436990.2	23309473	23318033	23318036	1	6	7367	507
ENST00000458056.2	23312387	23314694	23318036	1	2	7373	507
ENST00000440602.1	23322542	23322926	23318036	2	1	7375	511
ENST00000450776.1	23326615	23328492	23322926	1	2	7376	512
ENST00000400418.7	23359602	23377013	23328492	2	7	7378	513
ENST00000422151.6	23366301	23376895	23377013	2	4	7385	514
ENST00000431237.5	23370094	23380751	23377013	2	4	7389	514
ENST00000415114.1	23370094	23387730	23380751	2	5	7393	514
ENST00000424029.1	23373647	23377070	23387730	2	2	7398	514
ENST00000692963.1	23390604	23402518	23387730	2	5	7400	515
ENST00000433168.6	23390604	23402725	23402518	2	3	7405	515
ENST00000255890.8	23390605	23402566	23402725	2	5	7408	515
ENST00000420968.5	23391376	23402571	23402725	2	6	7413	515
ENST00000512987.2	23392552	23394791	23402725	1	9	7419	516
ENST00000456279.1	23392584	23399607	23402725	2	4	7428	515
ENST00000418264.1	23397937	23402156	23402725	2	4	7432	517
ENST00000684978.1	23433517	23434251	23402725	1	1	7436	518
ENST00000449711.1	23433563	23435070	23434251	1	3	7437	518
ENST00000428415.1	23434170	23434730	23435070	1	2	7440	518
ENST00000454268.1	23446597	23460787	23435070	1	2	7442	519
ENST00000457193.1	23458378	23460832	23460787	1	2	7444	519
ENST00000426024.1	23460348	23460510	23460832	1	1	7446	519
ENST00000320372.9	23462085	23486979	23460832	2	12	7447	520
ENST00000653461.1	23510153	23512661	23486979	1	2	7459	521
ENST00000432249.2	23512493	23513601	23512661	2	2	7461	522
ENST00000629869.1	23536880	23539479	23513601	1	2	7463	523
ENST00000626825.1	23536898	23547166	23539479	1	4	7465	523
ENST00000627127.1	23543862	23547796	23547166	1	1	7469	523
ENST00000454863.4	23567063	23573121	23547796	1	5	7470	524
ENST00000458318.2	23567063	23573506	23573121	1	4	7475	524
ENST00000249053.3	23573124	23580238	23573506	2	2	7479	525
ENST00000330377.3	23573124	23580289	23580238	2	3	7481	525
ENST00000438703.1	23573368	23580301	23580289	2	3	7484	525
ENST00000608615.1	23580879	23583858	23580301	2	3	7487	526
ENST00000614827.1	23607040	23608406	23583858	1	2	7490	527
ENST00000317749.9	23608451	23632320	23608406	2	12	7492	528
ENST00000622821.1	23610328	23610537	23632320	1	1	7504	529
ENST00000614553.1	23613286	23632022	23632320	2	11	7505	528
ENST00000390329.3	23630617	23638940	23632320	2	6	7516	530
ENST00000430357.4	23638486	23652885	23638940	2	4	7522	531
ENST00000455485.5	23638486	23693150	23652885	2	5	7526	531
ENST00000451837.5	23638486	23717320	23693150	2	12	7531	531
ENST00000452737.5	23638486	23717320	23717320	2	10	7543	531
ENST00000422506.5	23638486	23717355	23717320	2	10	7553	531
ENST00000445682.2	23638486	23717355	23717355	2	12	7563	531
ENST00000430707.2	23638491	23640761	23717355	2	2	7575	532
ENST00000425948.2	23638677	23640424	23717355	2	2	7577	533
ENST00000428790.1	23649212	23653333	23717355	2	6	7579	534
ENST00000423913.5	23652859	23690292	23717355	2	5	7585	531
ENST00000421064.5	23653168	23717346	23717355	2	12	7590	531
ENST00000434893.1	23653169	23686913	23717355	2	3	7602	531
ENST00000651432.1	23653183	23700842	23717355	2	5	7605	531
ENST00000417194.5	23658093	23693184	23717355	2	3	7610	535
ENST00000435868.1	23659868	23717294	23717355	2	5	7613	536
ENST00000438858.1	23659875	23690490	23717355	2	3	7618	535
ENST00000458554.5	23678609	23690296	23717355	2	3	7621	535
ENST00000451919.1	23683724	23687979	23717355	2	3	7624	535
ENST00000437862.1	23683743	23687818	23717355	2	3	7627	535
ENST00000441897.5	23688135	23699175	23717355	1	14	7630	537
ENST00000401461.5	23688141	23699175	23717355	1	12	7644	537
ENST00000612432.4	23690860	23698650	23717355	1	11	7656	537
ENST00000615003.4	23690860	23699170	23717355	1	12	7667	537
ENST00000290691.10	23691012	23699167	23717355	1	11	7679	537
ENST00000423392.5	23691305	23698977	23717355	1	12	7690	537
ENST00000460003.4	23691305	23698977	23717355	1	10	7702	537
ENST00000467354.2	23691305	23699175	23717355	1	11	7712	537
ENST00000452208.1	23696483	23699175	23717355	1	5	7723	537
ENST00000460167.1	23698069	23698543	23717355	1	2	7728	537
ENST00000432595.1	23700788	23717266	23717355	2	5	7730	538
ENST00000444220.2	23709840	23717326	23717355	2	4	7735	538
ENST00000437294.1	23714185	23717355	23717355	2	3	7739	538
ENST00000341976.5	23738681	23751111	23717355	2	2	7742	539
ENST00000398465.3	23752742	23754408	23751111	2	2	7744	540
ENST00000248948.4	23752742	23754424	23754408	2	2	7746	540
ENST00000402217.8	23762989	23765862	23754424	1	6	7748	541
ENST00000498542.5	23763020	23764362	23765862	1	2	7754	541
ENST00000477921.1	23763020	23765860	23765862	1	3	7756	541
ENST00000305199.9	23763206	23765860	23765862	1	6	7759	541
ENST00000382821.3	23763222	23765860	23765862	1	6	7765	541
ENST00000520222.1	23765833	23767875	23765862	2	3	7771	542
ENST00000401675.7	23765833	23767941	23767875	2	4	7774	542
ENST00000484558.3	23765833	23767971	23767941	2	4	7778	542
ENST00000523865.1	23765873	23766463	23767971	2	2	7782	542
ENST00000517886.1	23765934	23767919	23767971	2	4	7784	542
ENST00000465385.5	23768225	23784315	23767971	1	8	7788	543
ENST00000477567.5	23768642	23781006	23784315	1	6	7796	543
ENST00000489582.5	23768659	23780665	23784315	1	4	7802	543
ENST00000465730.1	23772845	23779696	23784315	1	2	7806	543
ENST00000428253.1	23772845	23780483	23784315	1	3	7808	543
ENST00000215743.8	23772848	23784315	23784315	1	8	7811	543
ENST00000437086.5	23772848	23784315	23784315	1	8	7819	543
ENST00000460352.1	23777640	23781099	23784315	1	5	7827	543
ENST00000434318.1	23780879	23783440	23784315	1	4	7832	543
ENST00000493132.1	23780940	23782314	23784315	1	2	7836	543
ENST00000492464.1	23780956	23781750	23784315	1	2	7838	543
ENST00000488363.1	23781263	23782627	23784315	1	2	7840	543
ENST00000480185.1	23781813	23782482	23784315	1	2	7842	543
ENST00000407422.8	23786930	23834539	23784315	1	9	7844	544
ENST00000344921.11	23786962	23834504	23834539	1	9	7853	544
ENST00000644036.2	23786965	23838008	23834539	1	9	7862	544
ENST00000646421.1	23786977	23802274	23838008	1	3	7871	544
ENST00000491967.2	23786979	23802059	23838008	1	4	7874	544
ENST00000647057.1	23786982	23834504	23838008	1	7	7878	544
ENST00000644619.1	23787000	23816926	23838008	1	6	7885	544
ENST00000263121.12	23787010	23834500	23838008	1	8	7891	544
ENST00000407082.4	23787016	23803400	23838008	1	4	7899	544
ENST00000417137.6	23787026	23816832	23838008	1	6	7903	544
ENST00000646723.1	23787181	23834269	23838008	1	8	7909	544
ENST00000643421.1	23787201	23804382	23838008	1	5	7917	544
ENST00000646911.1	23787257	23826247	23838008	1	7	7922	544
ENST00000644462.1	23791800	23834357	23838008	1	8	7929	544
ENST00000634926.1	23791810	23803321	23838008	1	4	7937	544
ENST00000635578.1	23791810	23803321	23838008	1	4	7941	544
ENST00000642727.1	23801298	23803628	23838008	1	2	7945	544
ENST00000644467.1	23802000	23818668	23838008	1	2	7947	544
ENST00000642275.1	23802546	23818579	23838008	1	3	7949	544
ENST00000477836.2	23814990	23833586	23838008	1	3	7952	544
ENST00000645799.1	23823107	23834352	23838008	1	3	7955	544
ENST00000464023.1	23834502	23836513	23838008	2	2	7958	545
ENST00000318109.12	23834502	23839005	23838008	2	7	7960	545
ENST00000404056.1	23834502	23839005	23839005	2	5	7967	545
ENST00000406855.7	23834502	23839005	23839005	2	7	7972	545
ENST00000290730.11	23834502	23839127	23839005	2	5	7979	545
ENST00000493596.5	23836464	23837683	23839127	2	3	7984	545
ENST00000464034.5	23836733	23837697	23839127	2	3	7987	545
ENST00000488272.5	23836733	23838202	23839127	2	4	7990	545
ENST00000476077.1	23836733	23839011	23839127	2	6	7994	545
ENST00000464110.1	23836766	23839003	23839127	2	3	8000	545
ENST00000609825.2	23856423	23857674	23839127	2	1	8003	546
ENST00000345044.10	23856702	23886308	23857674	1	12	8004	547
ENST00000403208.7	23856862	23870181	23886308	1	4	8016	547
ENST00000398356.6	23856871	23885535	23886308	1	13	8020	547
ENST00000405847.5	23856933	23877327	23886308	1	5	8033	547
ENST00000467660.5	23856945	23882951	23886308	1	9	8038	547
ENST00000405286.6	23856950	23882950	23886308	1	8	8047	547
ENST00000255830.7	23856956	23884932	23886308	1	11	8055	547
ENST00000489322.5	23856956	23885550	23886308	1	9	8066	547
ENST00000440493.5	23856961	23866805	23886308	1	4	8075	547
ENST00000473740.5	23856999	23875210	23886308	1	4	8079	547
ENST00000611880.4	23856999	23886111	23886308	1	11	8083	547
ENST00000492516.1	23857335	23862324	23886308	1	2	8094	547
ENST00000423972.5	23857416	23877286	23886308	1	5	8096	547
ENST00000418102.5	23857470	23875188	23886308	1	5	8101	547
ENST00000491948.5	23857874	23868795	23886308	1	3	8106	547
ENST00000316185.9	23857874	23886311	23886308	1	12	8109	547
ENST00000436643.5	23857894	23877171	23886311	1	5	8121	547
ENST00000405340.6	23857918	23885552	23886311	1	12	8126	547
ENST00000461809.5	23857960	23885535	23886311	1	9	8138	547
ENST00000433835.3	23862187	23895222	23886311	1	6	8147	548
ENST00000624923.1	23865247	23873276	23895222	2	1	8153	549
ENST00000482576.1	23875159	23882951	23895222	1	4	8154	547
ENST00000472526.1	23877857	23884783	23895222	1	6	8158	547
ENST00000491172.3	23879492	23879789	23895222	2	1	8164	550
ENST00000473357.1	23880408	23883306	23895222	1	2	8165	547
ENST00000486907.1	23882959	23885535	23895222	1	2	8167	547
ENST00000215754.8	23894382	23895222	23895222	1	3	8169	551
ENST00000406213.1	23894425	23898929	23895222	2	3	8172	552
ENST00000465752.1	23894449	23895226	23898929	1	2	8175	551
ENST00000498385.1	23894697	23895226	23898929	1	2	8177	551
ENST00000703580.1	23894910	23974438	23898929	2	4	8179	553
ENST00000609510.1	23901431	23907067	23974438	2	1	8183	554
ENST00000439492.1	23926899	23929573	23974438	1	3	8184	555
ENST00000443377.1	23939997	23942797	23974438	1	3	8187	556
ENST00000440099.1	23949917	23954041	23974438	1	3	8190	557
ENST00000290765.9	23957413	23961194	23974438	2	5	8193	558
ENST00000404172.3	23957618	23961152	23974438	2	5	8198	558
ENST00000423307.1	23963779	23964373	23974438	1	2	8203	559
ENST00000215770.6	23966887	23972555	23974438	1	3	8205	560
ENST00000609736.1	23969210	23969872	23974438	1	1	8208	561
ENST00000703966.1	23970541	23980524	23974438	2	3	8209	562
ENST00000350608.7	23971364	23979827	23980524	2	4	8212	562
ENST00000428792.1	23971369	23973182	23980524	2	2	8216	562
ENST00000398344.9	23971369	23974440	23980524	2	3	8218	562
ENST00000703965.1	23971377	23980468	23980524	2	5	8221	562
ENST00000444947.2	23973080	23974490	23980524	2	2	8226	562
ENST00000403754.7	23973103	23974458	23980524	2	3	8228	562
ENST00000430101.2	23973103	23974458	23980524	2	3	8231	562
ENST00000437021.2	23976871	23991420	23980524	2	5	8234	563
ENST00000506097.1	23976903	23977584	23991420	2	2	8239	564
ENST00000402588.6	23980057	23983709	23991420	1	5	8241	565
ENST00000634759.1	23980057	23983914	23991420	1	5	8246	565
ENST00000611600.4	23998400	24005360	23991420	2	4	8251	566
ENST00000621179.6	23998400	24005452	24005360	2	5	8255	566
ENST00000612717.4	23998489	24005452	24005452	2	4	8260	566
ENST00000617532.4	24000149	24005360	24005452	2	4	8264	566
ENST00000440539.1	24006304	24008257	24005452	2	3	8268	567
ENST00000454754.5	24011191	24056303	24008257	1	9	8271	568
ENST00000263119.10	24011303	24178627	24056303	1	37	8280	568
ENST00000617531.4	24011314	24178627	24178627	1	36	8317	568
ENST00000405822.6	24011347	24178627	24178627	1	36	8353	568
ENST00000445422.5	24011415	24056317	24178627	1	9	8389	568
ENST00000398319.6	24011417	24178627	24178627	1	37	8398	568
ENST00000474981.1	24055067	24056524	24178627	1	2	8435	568
ENST00000484593.1	24067004	24071182	24178627	1	2	8437	568
ENST00000496016.1	24087587	24092012	24178627	1	2	8439	568
ENST00000467937.1	24098112	24119605	24178627	1	3	8441	568
ENST00000444093.1	24101688	24103353	24178627	1	3	8444	569
ENST00000337989.11	24155837	24178626	24178627	1	8	8447	568
ENST00000495121.1	24156532	24164488	24178627	1	4	8455	568
ENST00000485008.1	24167222	24173397	24178627	1	4	8459	568
ENST00000459824.1	24175778	24177537	24178627	1	2	8463	568
ENST00000358321.4	24181486	24189105	24178627	1	15	8465	570
ENST00000463101.1	24182576	24189105	24189105	1	11	8480	570
ENST00000263112.11	24219653	24245077	24189105	2	11	8491	571
ENST00000425408.5	24219659	24226111	24245077	2	6	8502	571
ENST00000398292.3	24219659	24245058	24245077	2	12	8508	571
ENST00000327365.10	24219659	24245081	24245077	2	12	8520	571
ENST00000424217.1	24232972	24245081	24245081	2	2	8532	571
ENST00000623756.1	24241088	24245107	24245081	2	1	8534	571
ENST00000402176.3	24248073	24249465	24245107	2	5	8535	572
ENST00000414583.6	24251827	24265524	24249465	1	7	8540	573
ENST00000441984.1	24252004	24253288	24265524	1	1	8547	574
ENST00000419222.1	24256633	24261899	24265524	1	4	8548	573
ENST00000444246.2	24259928	24263763	24265524	2	5	8552	575
ENST00000396982.3	24269345	24270133	24265524	2	2	8557	576
ENST00000437398.5	24270816	24417738	24270133	1	16	8559	577
ENST00000421374.5	24270821	24330400	24417738	1	7	8575	577
ENST00000314328.14	24270830	24417737	24417738	1	17	8582	577
ENST00000651059.1	24270836	24417205	24417738	1	19	8599	577
ENST00000416735.5	24270882	24324303	24417738	1	5	8618	577
ENST00000541492.1	24270882	24414772	24417738	1	15	8623	577
ENST00000358654.2	24270897	24442355	24417738	1	20	8638	578
ENST00000440893.1	24304395	24321687	24442355	1	3	8658	577
ENST00000472799.1	24412159	24414751	24442355	1	2	8661	577
ENST00000467385.5	24417878	24433191	24442355	1	3	8663	579
ENST00000486351.1	24422487	24433207	24442355	1	4	8666	579
ENST00000424232.5	24423596	24433666	24442355	1	2	8670	579
ENST00000611543.4	24423596	24442355	24442355	1	3	8672	579
ENST00000486108.1	24423630	24433728	24442355	1	2	8675	579
ENST00000464977.5	24424397	24433422	24442355	1	3	8677	579
ENST00000444262.6	24424408	24441344	24442355	1	3	8680	579
ENST00000496258.1	24427561	24433653	24442355	1	2	8683	579
ENST00000337539.12	24427598	24442356	24442355	1	3	8685	579
ENST00000496497.1	24427626	24441172	24442356	1	2	8688	579
ENST00000326341.8	24429205	24494799	24442356	2	7	8690	580
ENST00000472248.5	24432118	24433491	24494799	1	3	8697	579
ENST00000610595.4	24432118	24442355	24494799	1	4	8700	579
ENST00000618076.3	24432118	24442355	24494799	1	3	8704	579
ENST00000436735.1	24432166	24433596	24494799	1	2	8707	579
ENST00000439591.1	24432839	24433633	24494799	1	2	8709	579
ENST00000650766.1	24438269	24494799	24494799	2	6	8711	580
ENST00000427813.6	24438275	24495073	24494799	2	8	8717	580
ENST00000412790.2	24438279	24494814	24495073	2	5	8725	580
ENST00000415388.5	24494106	24526667	24495073	1	9	8730	581
ENST00000382760.2	24495241	24503737	24526667	1	4	8739	581
ENST00000326010.10	24495331	24528389	24526667	1	10	8743	581
ENST00000432032.1	24516507	24518385	24528389	1	2	8753	582
ENST00000498140.1	24519800	24528389	24528389	1	4	8755	581
ENST00000486043.1	24520173	24523699	24528389	1	3	8759	581
ENST00000621833.4	24540422	24555934	24528389	2	6	8762	583
ENST00000435822.6	24540437	24555137	24555934	2	6	8768	583
ENST00000407471.7	24540437	24555181	24555934	2	6	8774	583
ENST00000398245.8	24540441	24555170	24555934	2	7	8780	583
ENST00000490922.1	24540531	24548031	24555934	2	2	8787	583
ENST00000404664.7	24542397	24555934	24555934	2	6	8789	583
ENST00000447813.6	24542686	24555088	24555934	2	5	8795	583
ENST00000402766.5	24542755	24555124	24555934	2	5	8800	583
ENST00000493099.1	24542829	24544082	24555934	2	2	8805	583
ENST00000480272.1	24544044	24547389	24555934	2	2	8807	583
ENST00000407973.2	24546916	24555858	24555934	2	5	8809	583
ENST00000468170.1	24547715	24555123	24555934	2	3	8814	583
ENST00000490810.1	24547772	24548960	24555934	2	2	8817	583
ENST00000468770.1	24555957	24558085	24555934	1	2	8819	584
ENST00000215829.8	24555998	24574970	24558085	1	4	8821	584
ENST00000402849.5	24556006	24582051	24574970	1	5	8825	584
ENST00000652248.1	24556006	24628986	24582051	1	20	8830	585
ENST00000404603.5	24556008	24609979	24628986	1	7	8850	585
ENST00000439775.1	24556031	24609149	24628986	1	7	8857	585
ENST00000651180.1	24583749	24628967	24628986	1	16	8864	585
ENST00000446942.5	24585619	24593065	24628986	2	5	8880	586
ENST00000318753.13	24585634	24593072	24628986	2	4	8885	586
ENST00000491910.5	24585634	24593072	24628986	2	4	8889	586
ENST00000404045.6	24585648	24593063	24628986	2	5	8893	586
ENST00000460524.5	24585661	24593078	24628986	2	4	8898	586
ENST00000495297.5	24588681	24592284	24628986	2	3	8902	586
ENST00000465334.1	24589164	24593033	24628986	2	2	8905	586
ENST00000464490.1	24589405	24593207	24628986	2	4	8907	586
ENST00000456869.5	24594810	24611170	24628986	1	5	8911	587
ENST00000411974.5	24594813	24615106	24628986	1	7	8916	587
ENST00000438893.2	24598053	24599397	24628986	1	2	8923	588
ENST00000412658.5	24603146	24628133	24628986	1	14	8925	587
ENST00000445029.5	24603183	24614813	24628986	1	5	8939	587
ENST00000400382.6	24603192	24628995	24628986	1	16	8944	587
ENST00000419133.5	24603197	24620467	24628995	1	8	8960	587
ENST00000438643.6	24603212	24611191	24628995	1	5	8968	587
ENST00000452551.5	24603212	24615126	24628995	1	7	8973	587
ENST00000412898.5	24603214	24614850	24628995	1	6	8980	587
ENST00000400380.5	24603215	24629000	24628995	1	17	8986	587
ENST00000455483.5	24603216	24614903	24629000	1	4	9003	587
ENST00000430289.5	24603234	24615070	24629000	1	8	9007	587
ENST00000447416.5	24607620	24615124	24629000	1	6	9015	587
ENST00000432867.5	24607638	24615077	24629000	1	7	9021	587
ENST00000451366.5	24607658	24615092	24629000	1	7	9028	587
ENST00000428855.5	24607663	24615124	24629000	1	7	9035	587
ENST00000425895.5	24609461	24628995	24629000	1	15	9042	587
ENST00000474191.6	24610365	24615971	24629000	1	4	9057	587
ENST00000487766.1	24614861	24620832	24629000	1	3	9061	587
ENST00000466310.5	24620407	24628975	24629000	1	8	9064	587
ENST00000401885.5	24627179	24628995	24629000	1	6	9072	587
ENST00000404532.5	24627251	24628974	24629000	1	6	9078	587
ENST00000403838.5	24627254	24629004	24629000	1	5	9084	587
ENST00000404223.5	24627407	24628995	24629004	1	4	9089	587
ENST00000404920.1	24627443	24628838	24629004	1	5	9093	587
ENST00000490087.1	24627875	24628975	24629004	1	3	9098	587
ENST00000447261.6	24632914	24647759	24629004	1	4	9101	589
ENST00000621462.4	24632953	24650011	24647759	1	6	9105	589
ENST00000639500.1	24633271	24633442	24650011	1	1	9111	590
ENST00000382243.5	24644790	24650831	24650011	1	7	9112	591
ENST00000639904.1	24645170	24651656	24650831	2	4	9119	592
ENST00000611425.1	24647698	24650002	24651656	1	2	9123	593
ENST00000614808.1	24648245	24653355	24651656	1	3	9125	593
ENST00000436994.1	24657480	24658764	24653355	2	1	9128	594
ENST00000430731.1	24686167	24686678	24658764	1	1	9129	595
ENST00000409926.2	24686922	24688086	24686678	1	1	9130	596
ENST00000633827.2	24691121	24696018	24688086	2	2	9131	597
ENST00000456260.1	24703347	24703502	24696018	1	1	9133	598
ENST00000442565.1	24712291	24712519	24703502	1	1	9134	599
ENST00000332271.9	24719033	24774715	24712519	2	21	9135	600
ENST00000616349.5	24719033	24774719	24774715	2	21	9156	600
ENST00000527701.6	24719249	24774476	24774719	2	22	9177	600
ENST00000533313.6	24719249	24774476	24774719	2	22	9199	600
ENST00000610372.4	24806168	24926843	24774719	1	25	9221	601
ENST00000400358.9	24806210	24927577	24926843	1	25	9246	601
ENST00000470591.1	24806306	24814191	24927577	1	4	9271	601
ENST00000400359.4	24806318	24925136	24927577	1	26	9275	601
ENST00000473458.5	24843459	24925136	24927577	1	22	9301	601
ENST00000480523.1	24844740	24924592	24927577	1	23	9323	601
ENST00000362913.1	24901146	24901213	24927577	2	1	9346	602
ENST00000640159.2	24935097	24946693	24927577	2	4	9347	603
ENST00000407886.1	24935109	24946694	24946693	2	4	9351	603
ENST00000423535.1	24935240	24939534	24946694	2	3	9355	603
ENST00000358431.8	24952715	25197447	24946694	1	13	9358	604
ENST00000406486.8	24952729	25194456	25197447	1	14	9371	604
ENST00000623888.1	25009684	25015071	25197447	2	1	9385	605
ENST00000624101.1	25022593	25024651	25197447	2	1	9386	606
ENST00000494730.2	25040580	25186450	25197447	1	6	9387	604
ENST00000461374.1	25041312	25049688	25197447	1	2	9393	604
ENST00000623239.1	25048966	25051965	25197447	2	1	9395	607
ENST00000623980.1	25052121	25065240	25197447	2	1	9396	608
ENST00000401395.1	25069968	25197447	25197447	1	8	9397	604
ENST00000366110.4	25102432	25112691	25197447	2	5	9405	609
ENST00000637069.1	25111841	25197398	25197447	1	8	9410	604
ENST00000604037.1	25179308	25179553	25197447	2	1	9418	610
ENST00000215855.7	25199857	25207358	25197447	1	6	9419	611
ENST00000404334.1	25199872	25207266	25207358	1	5	9425	611
ENST00000454253.2	25212084	25213825	25207358	1	2	9430	612
ENST00000651679.1	25212104	25213776	25213825	1	3	9432	612
ENST00000651629.1	25212563	25231869	25213825	1	6	9435	613
ENST00000398215.3	25219638	25231868	25231869	1	6	9441	613
ENST00000623422.1	25251522	25252601	25231869	2	1	9447	614
ENST00000411511.5	25279528	25282290	25252601	2	2	9448	615
ENST00000432495.1	25281285	25282673	25282290	2	3	9450	615
ENST00000650352.1	25282612	25320085	25282673	1	4	9453	616
ENST00000649082.1	25282942	25300790	25320085	1	2	9457	617
ENST00000412472.2	25318255	25320079	25320085	1	2	9459	618
ENST00000433457.2	25327251	25339974	25320085	1	4	9461	619
ENST00000434827.1	25349542	25350321	25339974	2	1	9465	620
ENST00000467672.5	25351417	25362556	25350321	2	4	9466	621
ENST00000444995.7	25351456	25405376	25362556	2	7	9470	621
ENST00000650168.1	25351456	25405376	25405376	2	8	9477	621
ENST00000402785.2	25351461	25360188	25405376	2	4	9485	621
ENST00000650500.2	25351611	25405273	25405376	2	8	9489	622
ENST00000474163.1	25351787	25360224	25405376	2	4	9497	621
ENST00000484509.1	25354756	25357805	25405376	2	2	9501	621
ENST00000468442.1	25360081	25381530	25405376	2	4	9503	621
ENST00000609330.1	25434323	25435069	25405376	2	1	9507	623
ENST00000609964.1	25436311	25436914	25435069	1	1	9508	624
ENST00000603243.1	25437305	25437822	25436914	2	2	9509	625
ENST00000382734.10	25448079	25461677	25437822	1	5	9511	626
ENST00000686640.2	25448083	25520855	25461677	1	5	9516	626
ENST00000701000.1	25448086	25459680	25520855	1	4	9521	626
ENST00000509460.4	25448088	25520853	25520855	1	6	9525	626
ENST00000702203.1	25448097	25459680	25520855	1	3	9531	626
ENST00000702041.1	25448098	25459680	25520855	1	5	9534	626
ENST00000615588.1	25455645	25455710	25520855	1	1	9539	627
ENST00000415709.7	25455711	25459680	25520855	1	3	9540	628
ENST00000354451.6	25455717	25511627	25520855	1	6	9543	626
ENST00000609084.1	25459975	25461667	25520855	1	1	9549	626
ENST00000609475.1	25476217	25479970	25520855	1	1	9550	629
ENST00000609513.1	25518034	25520852	25520855	1	1	9551	626
ENST00000412773.1	25561116	25564461	25520855	2	2	9552	630
ENST00000668059.1	25561116	25564714	25564461	2	2	9554	630
ENST00000422876.1	25561123	25564149	25564714	2	2	9556	630
ENST00000666865.1	25562640	25564180	25564714	2	2	9558	630
ENST00000453811.1	25563100	25564258	25564714	2	3	9560	630
ENST00000661676.1	25563100	25564718	25564714	2	2	9563	630
ENST00000324198.11	25564674	25729293	25564718	1	21	9565	631
