34462
47175	51043	1322
0	284	0
4778	6710	285
13966	15297	2218
0	282	0
4776	4887	283
6579	6708	395
13964	15080	525
0	279	0
13961	14098	280
16312	16439	418
29787	29953	546
38242	38432	713
46589	46720	904
47158	47522	1036
0	261	0
4755	4893	262
6558	6687	401
13943	14963	531
16294	16421	1552
29769	29926	1680
0	251	0
4745	4883	252
6548	6677	391
16284	16411	521
29759	29925	649
38214	38404	816
46561	46692	1007
47130	47490	1139
0	245	0
4739	4850	246
6542	6671	358
16278	16384	488
0	235	0
4729	4867	236
6532	6661	375
13917	14108	505
16268	16395	697
29743	29806	825
0	80	0
4574	4712	81
6377	6506	220
13762	16240	350
29443	29754	2829
38043	38233	3141
46390	46521	3332
46959	47088	3464
0	60	0
4554	4692	61
6357	6486	200
13742	13879	330
16093	17181	468
0	4	0
4498	4636	5
6301	6430	144
13686	13823	274
16037	16164	412
29512	29678	540
37967	38990	707
0	66	0
1758	1887	67
9143	10163	197
11494	11621	1218
24969	25135	1346
33424	33614	1513
41771	41902	1704
42340	42557	1836
0	83	0
1748	1877	84
9133	9159	214
11484	11511	241
0	56	0
1748	1877	57
9133	9159	187
11484	11511	214
0	665	0
1996	2330	666
0	1421	0
14769	16668	1422
0	875	0
14223	14389	876
15792	16033	1043
0	1945	0
10234	10424	1946
18581	18596	2137
0	2307	0
10464	10595	2308
11033	11245	2440
0	429	0
1797	2011	430
0	2459	0
2561	2651	2460
3156	3351	2551
3849	3942	2747
4061	4134	2841
4208	4273	2915
4392	4503	2981
0	2714	0
3313	3351	2715
3849	3942	2754
4061	4213	2848
4392	4503	3001
0	429	0
2561	2651	430
3156	3351	521
3849	3942	717
4061	4134	811
4208	4273	885
4392	4503	951
0	2651	0
3156	3228	2652
3635	3942	2725
4061	4134	3033
4208	4625	3107
0	54	0
599	689	55
1194	1219	146
0	228	0
330	420	229
913	964	320
0	228	0
330	420	229
925	997	320
1404	1469	393
0	420	0
925	1120	421
1618	1711	617
1830	1903	711
1977	2042	785
2161	2278	851
0	387	0
892	964	388
1944	2237	461
0	1251	0
0	288	0
5401	5499	289
11778	11938	388
18414	18538	549
20339	20468	674
21018	21166	804
25756	25943	953
26056	26166	1141
27069	27170	1252
27246	27321	1354
27599	27726	1430
27946	29606	1558
0	128	0
5241	5339	129
11618	11778	228
13145	13319	389
0	119	0
549	659	120
5232	5330	231
11609	11769	330
18245	18369	491
20170	20299	616
20849	20997	746
25587	25774	895
25887	25997	1083
26900	27001	1194
27077	27152	1296
27430	27557	1372
27777	28664	1500
0	57	0
5170	5268	58
11547	11707	157
18183	18307	318
20108	20394	443
0	45	0
475	585	46
5158	5256	157
11535	11695	256
18171	18295	417
20096	20225	542
20775	20923	672
25513	25700	821
25813	26006	1009
0	40	0
470	580	41
5153	5251	152
11530	11690	251
18166	18290	412
20091	20220	537
25508	25695	667
25808	26000	855
0	34	0
5147	5245	35
11524	11684	134
18164	18284	295
20085	20214	416
25502	25689	546
25802	25912	734
26815	26916	845
26992	27067	947
27345	27472	1023
27692	27976	1151
0	34	0
5147	5245	35
11524	11684	134
18164	18284	295
20085	20214	416
25502	25689	546
25802	25912	734
26815	27472	845
27692	28594	1503
0	29	0
459	569	30
5142	5240	141
9461	9844	240
0	531	0
5104	5202	532
11481	11641	631
18117	18211	792
0	531	0
5104	5202	532
11481	11641	631
18117	18241	792
20042	20171	917
20721	20869	1047
25459	25646	1196
25759	25869	1384
26874	27024	1495
27302	27429	1646
27623	29112	1774
0	195	0
4768	4989	196
0	114	0
4687	4785	115
11064	11224	214
17704	17824	375
19625	19870	496
0	60	0
4633	4731	61
10264	10428	160
11010	11170	325
17646	17718	486
0	154	0
4229	4327	155
10606	10921	254
0	154	0
4229	4327	155
10606	10766	254
17242	17366	415
19167	19296	540
19846	19994	670
24584	24771	819
24884	24994	1007
25897	25998	1118
26074	26149	1220
26427	26554	1296
26774	28437	1424
0	134	0
4209	4307	135
10586	10746	234
17190	17346	395
19147	19277	552
0	237	0
4185	4283	238
10562	10722	337
17198	17322	498
19123	19252	623
19466	19950	753
24540	24727	1238
24840	24950	1426
25853	25954	1537
26030	26105	1639
26383	26510	1715
26730	27634	1843
0	68	0
4143	4241	69
10520	10680	168
17156	17280	329
19081	19210	454
24498	24685	584
24798	26063	772
26341	26468	2038
26688	27575	2166
0	14	0
6293	6453	15
12929	13053	176
14854	14983	301
32584	32756	431
32852	33035	604
0	8029	0
0	81	0
1882	2011	82
7335	7486	212
7599	7792	364
0	11	0
4601	4788	12
4901	5011	200
6091	6166	311
6444	6571	387
6791	6926	515
0	297	0
0	2237	0
2350	2898	2238
0	1469	0
1689	2576	1470
0	199	0
389	561	200
657	840	373
0	1106	0
1403	1684	1107
4418	4504	1389
0	132	0
322	777	133
0	246	0
342	529	247
0	1199	0
31533	31609	1200
78857	79032	1277
79396	79528	1453
0	5636	0
0	429	0
727	1698	430
2314	2674	1402
0	153	0
1074	1253	154
2603	2800	334
0	87	0
2256	2300	88
3969	4124	133
0	518	0
871	1044	519
1137	1287	693
2880	2967	844
3606	3781	932
0	313	0
708	839	314
932	1082	446
2675	2762	597
3401	3534	685
0	138	0
480	594	139
0	134	0
498	673	135
4398	5668	311
0	662	0
0	3401	0
3765	3897	3402
9870	9983	3535
0	258	0
2403	2578	259
2942	3074	435
8361	8463	568
0	253	0
1735	1813	254
0	253	0
2398	2573	254
2937	3071	430
0	245	0
2390	2565	246
2929	3061	422
5498	5689	555
9034	9091	747
0	862	0
1226	1410	863
0	239	0
664	839	240
1203	1355	416
0	243	0
664	839	244
1203	1355	420
0	195	0
529	705	196
10447	10597	373
12255	12343	524
14464	14549	613
0	165	0
501	681	166
0	251	0
890	977	252
2570	2720	340
2813	2944	491
3339	3652	623
0	251	0
890	977	252
2570	2720	340
2813	2986	491
3339	3857	665
0	338	0
1674	1850	339
5359	5446	516
6844	6960	604
0	338	0
1674	1850	339
2774	2924	516
5359	5446	667
6844	7052	755
0	249	0
1585	1761	250
5270	5357	427
5691	6963	515
0	101	0
3610	3697	102
4031	4172	190
5095	5211	332
0	84	0
699	849	85
1923	1953	236
0	175	0
24252	24328	176
24897	24989	253
27156	27269	346
31712	31892	460
37899	38028	641
39633	39782	771
43681	43967	921
45000	45112	1208
0	63	0
24140	24216	64
24785	24877	141
27044	27157	234
29835	29969	348
31600	31780	483
37787	37916	664
39521	39670	794
43569	43855	944
44888	45056	1231
47923	48059	1400
48620	48837	1537
50643	50721	1755
51655	51842	1834
52731	52883	2022
55683	55877	2175
59496	59738	2370
61050	61206	2613
64865	64980	2770
71924	72085	2886
73275	73481	3048
73702	73847	3255
76148	76409	3401
80279	80539	3663
84627	84778	3924
86710	86888	4076
102262	102444	4255
108063	108394	4438
122998	123111	4770
153096	153259	4884
154226	154322	5048
155335	156009	5145
157143	157217	5820
160409	160691	5895
164807	164971	6178
166200	166513	6343
166749	167324	6657
0	52	0
24129	24205	53
24774	24866	130
27033	27146	223
29824	29958	337
31589	31769	472
37776	37905	653
43558	43844	783
44877	45045	1070
47912	48048	1239
48609	48826	1376
50632	50710	1594
51644	51831	1673
52720	52872	1861
55672	55866	2014
59485	59727	2209
61039	61195	2452
64854	64969	2609
71913	72074	2725
73264	73470	2887
73691	73836	3094
76137	76398	3240
80268	80528	3502
84616	84767	3763
86699	86877	3915
102251	102433	4094
108052	108383	4277
122987	123100	4609
153085	153248	4723
154215	154311	4887
155324	155998	4984
157132	157206	5659
160398	160680	5734
164796	164960	6017
166189	166502	6182
166738	167313	6496
0	19	0
24096	24172	20
24741	24833	97
27000	27113	190
29791	29925	304
31556	31736	439
37743	37872	620
43525	43811	750
44844	45012	1037
47879	48015	1206
48576	48793	1343
50599	50677	1561
51611	51798	1640
52687	52839	1828
55639	55833	1981
59452	59694	2176
61006	61162	2419
64821	64936	2576
71880	72041	2692
73231	73437	2854
73658	73803	3061
76104	76365	3207
80235	80495	3469
84583	84734	3730
86666	86757	3882
102218	102400	3974
108019	108350	4157
122954	123067	4489
153052	153215	4603
154182	154278	4767
155291	155965	4864
157099	157173	5539
160365	160647	5614
164763	164927	5897
166156	166469	6062
166705	167280	6376
0	312	0
24028	24104	313
24673	24765	390
26932	27045	483
31488	31668	597
37675	37804	778
39409	39558	908
43457	43743	1058
44776	44902	1345
0	310	0
24026	24102	311
24671	24763	388
26930	27043	481
29721	29855	595
31486	31666	730
37673	37802	911
39407	39556	1041
43455	43741	1191
44774	44942	1478
47809	47945	1647
48506	48723	1784
50529	50607	2002
51541	51728	2081
52617	52769	2269
55569	55763	2422
59382	59624	2617
60936	61092	2860
64751	64866	3017
71810	71971	3133
73161	73367	3295
73588	73733	3502
76034	76295	3648
80165	80425	3910
84513	84664	4171
86596	86774	4323
102148	102330	4502
107949	108280	4685
122884	122997	5017
152982	153145	5131
154112	154208	5295
155221	155895	5392
157029	157103	6067
160295	160577	6142
164693	164857	6425
166086	166399	6590
166635	167210	6904
0	91	0
1124	1457	92
0	176	0
3795	4178	177
0	125	0
3995	4425	126
0	169	0
15453	15635	170
21254	21493	353
0	48	0
523	713	49
1348	1665	240
0	238	0
8562	8725	239
9692	9788	403
10801	11475	500
12609	12683	1175
15875	16157	1250
21666	21979	1533
22215	22789	1847
0	43	0
3797	3873	44
5533	5682	121
7867	7956	271
0	90	0
1224	1298	91
4490	4772	166
5854	6175	449
0	496	0
1725	1759	497
0	108	0
1570	1780	109
2008	2159	320
2649	2816	472
3279	3453	640
3607	3808	815
3999	4084	1017
4174	4442	1103
4529	4672	1372
4770	4928	1516
5715	5963	1675
6084	6356	1924
6472	6648	2197
6738	6840	2374
6925	7619	2477
0	690	0
918	1726	691
2189	2363	1500
2517	2718	1675
2909	2994	1877
3084	3352	1963
3439	3582	2232
3680	5266	2376
5382	5558	3963
5648	5750	4140
5835	6529	4243
0	462	0
5342	5452	463
5591	5757	574
5892	5998	741
6422	6612	848
6977	7113	1039
11730	11876	1176
12397	12554	1323
13169	13364	1481
14220	14350	1677
24899	25424	1808
0	456	0
832	924	457
5336	5446	550
5585	5751	661
5886	5992	828
6416	6452	935
0	456	0
5336	5446	457
5585	5754	568
5886	5992	738
6416	6606	845
6971	7107	1036
11724	11870	1173
12391	12548	1320
13163	13358	1478
13838	13933	1674
14214	14344	1770
24893	25399	1901
0	456	0
5336	5446	457
5585	5751	568
5886	5992	735
6416	6606	842
6971	7107	1033
11724	11870	1170
12391	12548	1317
13163	13358	1475
13838	13933	1671
14214	14344	1767
24893	25422	1898
0	45	0
11580	12109	46
0	4019	0
0	144	0
449	562	145
644	756	259
858	984	372
1217	1392	499
0	1570	0
4925	5131	1571
6169	6231	1778
6939	7045	1841
9080	9208	1948
9865	10779	2077
11672	13697	2992
0	1284	0
0	325	0
2133	2239	326
4274	4402	433
5059	5266	562
0	89	0
810	972	90
1449	1554	253
2500	2634	359
3690	3835	494
0	329	0
663	788	330
0	166	0
31378	31567	167
42496	42649	357
50471	52101	511
53403	53610	2142
58029	58102	2350
59439	59614	2424
63593	63756	2600
67569	67660	2764
76269	76359	2856
92444	92527	2947
94659	94815	3031
98401	98503	3188
140771	140887	3291
141831	141890	3408
143717	146922	3468
0	161	0
31373	31562	162
42491	42644	352
50466	52096	506
53398	53605	2137
58024	58097	2345
59434	59579	2419
0	152	0
5869	5972	153
31364	31553	257
42482	42635	447
50457	52087	601
53389	53596	2232
58015	58088	2440
59425	59600	2514
63579	63742	2690
67555	67646	2854
76255	76345	2946
92430	92513	3037
94645	94801	3121
98387	98489	3278
140757	140873	3381
141817	141876	3498
143703	146907	3558
0	146	0
5863	5966	147
31358	31547	251
41157	41294	441
42476	42629	579
50451	50486	733
50568	52081	769
53383	53590	2283
58009	58082	2491
59419	59594	2565
63573	63736	2741
67549	67640	2905
76249	76339	2997
92424	92507	3088
94639	94795	3172
98381	98483	3329
140751	140867	3432
141811	141870	3549
143697	146369	3609
0	100	0
31312	31501	101
42430	42583	291
50405	50440	445
53337	53421	481
0	100	0
31312	31501	101
42430	42583	291
50405	52035	445
53337	53544	2076
57963	58036	2284
59373	59548	2358
63527	63690	2534
67503	67594	2698
76203	76293	2790
92378	92461	2881
94593	94749	2965
98335	98437	3122
141765	141824	3225
143651	143890	3285
0	85	0
5802	5905	86
31297	31486	190
42415	42568	380
50390	52020	534
53322	53529	2165
57948	58021	2373
59358	59533	2447
63512	63675	2623
67488	67579	2787
72584	72705	2879
76188	76278	3001
92363	92446	3092
94578	94734	3176
98320	98422	3333
140690	140806	3436
141750	141809	3553
143636	143846	3613
162233	162838	3824
169685	171458	4430
0	56	0
8917	9070	57
16892	17292	211
0	547	0
2374	2592	548
0	380	0
14742	14847	381
15252	15313	487
0	211	0
1283	1469	212
9046	9146	399
10643	10720	500
0	31	0
9534	10070	32
0	31	0
9534	10139	32
16986	18759	638
0	326	0
9500	10098	327
0	158	0
8223	8328	159
8733	9025	265
0	147	0
8722	9327	148
16174	16936	754
0	164	0
5569	6092	165
0	147	0
5532	6137	148
12984	14758	754
0	99	0
12956	13546	100
0	1158	0
1691	2356	1159
3056	3228	1825
12786	12934	1998
42562	42689	2147
45777	45947	2275
65484	65594	2446
0	249	0
502	607	250
1012	1373	356
0	249	0
502	607	250
1012	1617	356
8464	10237	962
0	249	0
1012	1617	250
8464	10237	856
0	201	0
964	1430	202
0	55	0
291	794	56
0	488	0
3722	3870	489
22183	22501	638
33498	33625	957
36713	36883	1085
56420	56530	1256
0	482	0
1018	1291	483
3716	3864	757
13935	14052	906
22177	22495	1024
33492	33619	1343
36707	36877	1471
56414	56798	1642
0	478	0
3712	3860	479
22173	22491	628
36703	36873	947
56410	56535	1118
0	1400	0
8019	8106	1401
16642	16736	1489
19217	19378	1584
21094	21263	1746
26280	26361	1916
27879	27921	1998
29512	29666	2041
31604	32561	2196
0	265	0
4865	5036	266
6884	6971	438
7095	8496	526
0	175	0
4775	4946	176
6794	6881	348
15417	15511	436
17992	18153	531
19869	20038	693
25055	25136	863
26654	26696	945
28287	28441	988
30379	33058	1143
0	244	0
1644	1878	245
0	129	0
586	667	130
3818	3972	212
5910	8589	367
0	294	0
1812	1854	295
3445	3526	338
0	2677	0
3419	3660	2678
6491	6582	2920
7485	7650	3012
8494	8578	3178
15192	15512	3263
0	2659	0
3404	3645	2660
6476	6567	2902
7470	7635	2994
8479	8563	3160
14511	14700	3245
0	2662	0
3404	3645	2663
6476	6567	2905
7470	7635	2997
8479	8563	3163
14511	14744	3248
0	620	0
2492	2655	621
3400	3641	785
6472	6563	1027
7466	7631	1119
8475	8559	1285
14507	14729	1370
0	441	0
7376	7500	442
0	699	0
1444	1685	700
4516	4607	942
5510	5675	1034
6519	6603	1200
13217	13537	1285
0	410	0
4227	4318	411
5221	5386	503
6230	6314	669
12262	12402	754
0	344	0
4158	4249	345
5152	5317	437
6161	6245	603
12193	12369	688
0	267	0
1012	1253	268
0	38	0
2869	3345	39
0	88	0
991	1156	89
2000	2084	255
8032	8219	340
8698	8942	528
0	357	0
1201	1285	358
7233	7408	443
0	300	0
1144	1188	301
0	113	0
1699	2128	114
0	72	0
1658	1801	73
11985	12177	217
15917	18972	410
0	64	0
1650	1793	65
11977	12169	209
16011	16054	402
25925	26045	446
0	64	0
1650	1793	65
11977	12169	209
15909	16010	402
27675	27801	504
51947	52016	631
53955	54026	701
54351	54524	773
55068	55238	947
58769	58899	1118
59034	59120	1249
64321	64513	1336
64906	65063	1529
67100	67249	1687
67773	67909	1837
71403	71612	1974
71845	71972	2184
72074	72186	2312
72268	72381	2425
72686	72980	2539
0	62	0
1648	1791	63
11975	12167	207
15907	16008	400
27673	27799	502
51945	52014	629
53956	53971	699
0	39	0
1625	1768	40
11952	12005	184
15986	16029	238
27650	27776	282
51922	51991	409
52958	53118	479
0	58	0
24204	24273	59
26215	26283	129
26500	26781	198
27325	27495	480
31026	31156	651
31291	31377	782
36578	36770	869
37163	37320	1062
39357	39506	1220
40030	40166	1370
43682	43869	1507
44102	44229	1695
44331	44443	1823
44525	44638	1936
44943	45218	2050
0	791	0
2594	2709	792
3059	3645	908
4201	4329	1495
7243	7446	1624
0	776	0
2579	2694	777
4186	4314	893
7228	7438	1022
0	776	0
2579	3758	777
4186	4314	1957
6582	7438	2086
0	762	0
2565	2680	763
4172	4300	879
6568	6774	1008
7214	7415	1215
0	749	0
2552	3731	750
4159	4287	1930
7201	7417	2059
0	583	0
1139	1267	584
3535	3603	713
0	784	0
3698	3869	785
0	207	0
415	543	208
2811	3017	337
3772	3802	544
0	75	0
13143	13212	76
15151	15222	146
15439	15720	218
16264	16360	500
0	72	0
13140	13209	73
15148	15219	143
15544	15717	215
16261	16431	389
19962	20092	560
20227	20293	691
0	152	0
1134	1344	153
0	380	0
4807	4876	381
6818	6886	451
7211	7384	520
7928	8098	694
11629	11759	865
11894	11980	996
17181	17373	1083
17766	17923	1276
19960	20109	1434
20633	20769	1584
24285	24472	1721
24705	24832	1909
24934	24987	2037
0	151	0
4770	4839	152
7174	7347	222
7891	8061	396
11592	11630	567
0	334	0
4761	4830	335
6772	6840	405
7057	7338	474
7882	8052	756
11583	11713	927
11848	11934	1058
17135	17327	1145
17720	17877	1338
19914	20063	1496
20587	20723	1646
24239	24426	1783
24659	24786	1971
24888	25000	2099
25082	25195	2212
25500	25803	2326
0	123	0
4756	4825	124
6764	6835	194
7052	7333	266
7877	8047	548
11578	11708	719
11843	11929	850
17130	17270	937
0	108	0
4741	4810	109
6752	6820	179
7145	7318	248
7865	7979	422
0	108	0
4741	4810	109
6752	6820	179
7145	7318	248
7862	8032	422
11563	11693	593
11828	11914	724
0	312	0
6750	6818	313
7035	7121	382
7199	7316	469
7863	8030	587
11561	11636	755
0	105	0
4738	4807	106
5774	6015	176
6749	6817	418
7142	7315	487
7859	8029	661
11560	11690	832
11825	11911	963
17112	17304	1050
17697	17854	1243
19891	20040	1401
20564	20700	1551
24216	24403	1688
24636	24763	1876
24865	24977	2004
25059	25172	2117
25477	25785	2231
0	104	0
7141	7314	105
7858	8028	279
11559	11687	450
0	292	0
4719	4788	293
6730	6798	363
7015	7101	432
7220	7296	519
7840	8010	596
11541	11671	767
11806	11836	898
0	111	0
333	402	112
2737	2910	182
3454	3624	356
7155	7285	527
7420	7504	658
0	93	0
315	384	94
2326	2394	164
2719	2892	233
3436	3606	407
7137	7267	578
7402	7439	709
0	73	0
295	364	74
2303	2374	144
2591	2872	216
3416	3586	498
7117	7247	669
7382	7434	800
0	68	0
290	359	69
2301	2369	139
2586	2867	208
3414	3581	490
7112	7242	658
7377	7461	789
0	571	0
788	874	572
993	1069	659
1613	1783	736
5314	5444	907
5579	5665	1038
10866	11058	1125
11451	11608	1318
13645	13794	1476
14318	14454	1626
17948	18157	1763
18390	18517	1973
18619	18731	2101
18813	18926	2214
19231	19534	2328
0	165	0
709	879	166
4675	4761	337
5496	5606	424
0	44	0
179	265	45
5466	5971	132
0	112	0
2699	2848	113
3372	3508	263
7002	7211	400
7444	7571	610
7673	7785	738
7867	7980	851
8285	8568	965
0	98	0
230	439	99
672	799	309
901	1013	437
1095	1208	550
1513	1816	664
0	26	0
180	367	27
600	727	215
829	941	343
1023	1136	456
1441	1723	570
0	364	0
597	724	365
826	938	493
1020	1133	606
1438	1750	720
0	211	0
444	571	212
673	980	340
1285	1588	648
0	175	0
408	535	176
637	692	304
795	944	360
1249	1395	510
0	103	0
363	512	104
817	1100	254
0	528	0
11825	11884	529
12721	12830	589
14088	14845	699
0	489	0
11786	11845	490
12682	12791	550
14049	14121	660
15244	15378	733
16906	17058	868
0	171	0
0	8	0
845	954	9
2212	2351	119
3407	3541	259
4487	4592	394
5069	5231	500
5952	6041	663
0	2090	0
2983	3897	2091
4554	4682	3006
4988	6486	3135
0	633	0
2161	2304	634
0	86	0
1614	1776	87
4760	5110	250
0	1284	0
0	511	0
0	1164	0
0	439	0
4725	4897	440
0	155	0
0	228	0
0	554	0
714	861	555
4096	4221	703
5853	6003	829
6411	6481	980
8916	9019	1051
9143	9367	1155
15050	15122	1380
16674	16858	1453
29873	29987	1638
30370	30487	1753
30659	30785	1871
32353	32464	1998
34980	35183	2110
35750	35830	2314
36750	36871	2395
37457	37671	2517
38874	39005	2732
40835	40955	2864
43364	43487	2985
55288	55682	3109
0	554	0
714	861	555
4096	4221	703
5853	6003	829
6411	6481	980
8916	9019	1051
9143	9340	1155
15050	15122	1353
16674	16858	1426
29873	29987	1611
30370	30487	1726
30659	30785	1844
32353	32464	1971
34980	35183	2083
35750	35830	2287
36750	36871	2368
37457	37671	2490
38874	39005	2705
40835	40955	2837
43364	43487	2958
55288	55686	3082
0	338	0
498	645	339
3880	4005	487
5637	5787	613
6195	6265	764
8700	8803	835
8927	9124	939
14834	14906	1137
16458	16642	1210
29657	29771	1395
30154	30271	1510
30443	30569	1628
32137	32248	1755
34764	34967	1867
35534	35614	2071
36534	36655	2152
37241	37455	2274
38658	38789	2489
40619	40739	2621
42629	42711	2742
43148	43271	2825
55072	55227	2949
0	338	0
498	645	339
3880	4005	487
5637	5787	613
6195	6265	764
8700	8803	835
8927	9124	939
14834	14906	1137
16458	16642	1210
29657	29771	1395
30154	30271	1510
30443	30569	1628
32137	32248	1755
34764	34967	1867
35534	35614	2071
36534	36655	2152
37241	37455	2274
38658	38789	2489
40619	40739	2621
43057	43271	2742
50421	50539	2957
55072	55227	3076
0	175	0
272	315	176
38728	38803	220
41465	41627	296
44111	44263	459
48827	48894	612
49116	49261	680
49380	49511	826
53547	53671	958
60924	60991	1083
62207	62370	1151
62554	62686	1315
68246	68410	1448
70408	70546	1613
73293	73357	1752
77884	78029	1817
80431	80559	1963
89054	89122	2092
91803	92390	2161
95664	95788	2749
98936	99018	2874
106474	106583	2957
111489	111585	3067
113657	113824	3164
118017	120675	3332
0	133	0
230	273	134
38686	38761	178
41423	41585	254
44069	44221	417
48785	48852	570
49074	49219	638
49338	49469	784
53505	53629	916
60882	60949	1041
62165	62328	1109
62512	62644	1273
70366	70504	1406
73251	73315	1545
77842	77987	1610
80389	80517	1756
87220	87402	1885
89012	89080	2068
91761	92348	2137
95622	95746	2725
98894	98976	2850
106432	106541	2933
111447	111543	3043
113615	113782	3140
117975	121367	3308
0	37	0
134	177	38
7371	7448	82
7702	7885	160
0	25	0
122	165	26
38578	38653	70
41315	41477	146
43961	44113	309
48677	48744	462
48966	49111	530
49230	49361	676
53397	53521	808
60774	60841	933
62057	62220	1001
62404	62536	1165
68096	68260	1298
70258	70396	1463
73143	73207	1602
77734	77879	1667
80281	80409	1813
87112	87294	1942
88904	88972	2125
91653	92240	2194
95514	95638	2782
98786	98868	2907
106324	106433	2990
111339	111435	3100
113507	113674	3197
117867	118818	3365
0	1512	0
4174	4336	1513
6820	6972	1676
11536	11603	1829
11825	11970	1897
12089	12220	2043
16256	16380	2175
23633	23700	2300
24916	25079	2368
25263	25395	2532
33117	33255	2665
36002	36066	2804
40593	40738	2869
43140	43268	3015
51763	51831	3144
54512	55099	3213
58373	58497	3801
61645	61727	3926
69183	69292	4009
74198	74294	4119
76366	76533	4216
80726	81677	4384
0	231	0
2893	3055	232
5539	5691	395
10255	10322	548
10544	10689	616
10808	10939	762
14975	15099	894
22352	22419	1019
23635	23798	1087
23982	24114	1251
31836	31974	1384
34721	34785	1523
39312	39457	1588
41859	41987	1734
48690	48872	1863
50482	50550	2046
53231	53818	2115
57092	57216	2703
60364	60446	2828
67902	68011	2911
72917	73013	3021
75085	75252	3118
79445	79852	3286
0	67	0
0	497	0
3051	3189	498
4237	4454	637
11474	11596	855
0	485	0
3039	3177	486
4225	4341	625
11462	11585	742
0	354	0
2908	3046	355
4094	4294	494
0	56	0
72917	73068	57
75229	76824	209
79893	79980	1805
86044	88809	1893
96514	96648	4659
218104	218222	4794
221524	221773	4913
224632	224806	5163
228983	229107	5338
232261	232403	5463
237986	238068	5606
239690	244732	5689
0	42	0
61700	61836	43
72903	73054	180
75215	76810	332
79879	79966	1928
86030	88795	2016
96500	96634	4782
218090	218208	4917
221510	221759	5036
224618	224792	5286
228969	229093	5461
232247	232389	5586
237972	238054	5729
239676	241727	5812
0	5387	0
0	2058	0
0	944	0
8649	8783	945
130239	130357	1080
133659	136941	1199
141118	141242	4482
144396	145870	4607
0	212	0
7917	8376	213
0	2999	0
0	13119	0
0	447	0
100851	100969	448
104271	104520	567
107379	107553	817
111730	111854	992
115008	115150	1117
120733	120815	1260
122437	127479	1343
0	485	0
7568	7685	486
8525	8564	604
9754	9990	644
10184	10259	881
0	620	0
58978	59096	621
62398	62647	740
65506	65680	990
69857	69981	1165
73135	73277	1290
78860	78942	1433
80564	85557	1516
0	245	0
0	51	0
1519	1613	52
2816	2934	147
3905	4037	266
5362	5504	399
7189	7501	542
0	36	0
1508	1598	37
2801	2919	128
3890	4022	247
7174	7394	380
0	755	0
1218	1741	756
0	735	0
1198	1253	736
1399	1672	792
0	276	0
8840	8919	277
12354	12472	357
15289	15421	476
16872	17014	609
19040	19306	752
0	27	0
1765	1844	28
5279	5397	108
8214	8346	227
9797	9939	360
11965	12230	503
0	1079	0
0	166	0
2502	2762	167
0	99	0
745	1005	100
1324	1388	361
0	442	0
18102	18178	443
35644	35762	520
37154	37473	639
0	112	0
17772	17848	113
0	119	0
1511	1824	120
0	486	0
8881	8948	487
10020	10041	555
12638	12723	577
0	779	0
0	484	0
3178	3394	485
5837	6008	702
8409	11139	874
0	357	0
3139	3355	358
5798	5969	575
8370	8766	747
24356	24551	1144
29924	30121	1340
53745	53920	1538
0	357	0
3139	3355	358
5798	5969	575
8370	8766	747
22711	22842	1144
24356	24551	1276
29924	30121	1472
53745	53920	1670
0	440	0
3134	3350	441
5793	5964	658
8365	8727	830
0	290	0
2984	3200	291
5643	5814	508
8215	8611	680
22556	22687	1077
24201	24396	1209
29769	29966	1405
53590	53662	1603
0	114	0
2808	3024	115
5467	5638	332
8128	8437	504
0	55	0
2498	3049	56
0	141	0
1127	1237	142
15731	15926	253
21299	21449	449
0	746	0
0	603	0
0	350	0
472	517	351
0	204	0
7632	7760	205
9179	9321	334
11336	11435	477
12787	13598	577
0	200	0
7628	7756	201
9175	9317	330
11332	11431	473
72598	72772	573
0	197	0
7625	7753	198
9172	9314	327
11329	11594	470
0	195	0
7623	7751	196
9170	9312	325
11327	11426	468
71834	72073	568
72593	72765	808
0	186	0
9161	9303	187
11318	11583	330
0	185	0
7613	7741	186
8059	8205	315
9160	9302	462
11317	11582	605
0	65	0
0	128	0
1547	1689	129
3704	3969	272
0	122	0
1541	1683	123
3698	3797	266
53465	53624	366
54319	54352	526
54911	55910	560
0	1692	0
0	3753	0
0	2818	0
0	381	0
3240	3345	382
0	381	0
2973	3598	382
0	374	0
2966	3026	375
0	840	0
1449	1540	841
0	101	0
202	380	102
989	1158	281
0	380	0
989	1618	381
0	478	0
39702	39778	479
79917	79990	556
96901	97002	630
98955	99029	732
103064	103125	807
107621	107672	869
109762	109853	921
114141	114240	1013
120495	120573	1113
122862	122992	1192
125514	125608	1323
130432	130539	1418
138835	138901	1526
139434	139534	1593
145223	145289	1694
146393	146488	1761
149733	149895	1857
153570	153706	2020
156609	156722	2157
157614	164619	2271
0	46	0
39270	39346	47
96469	96570	124
98523	98597	226
102632	102693	301
107189	107240	363
109330	109421	415
113709	113808	507
119412	119461	607
0	343	0
826	1141	344
0	531	0
876	1971	532
0	128	0
0	149	0
18840	18987	150
21087	21245	298
25971	27284	457
27966	28032	1771
28728	28840	1838
30190	30366	1951
35439	35637	2128
37912	38054	2327
39590	39690	2470
43284	43347	2571
55809	55953	2635
81361	81534	2780
84265	84355	2954
86632	86824	3045
90773	90853	3238
93152	93299	3319
101591	101750	3467
103956	104139	3627
105286	105508	3811
109326	109435	4034
126176	126241	4144
132142	132270	4210
134045	134188	4339
135815	135904	4483
148612	148731	4573
